Using device:  cpu
Epoch 80, data points: 120796, Loss per data point: 0.13712684740009398
Epoch 90, data points: 120796, Loss per data point: 0.13717364213573444
Training completed
user 0 / 5000, time taken: 0.00026798248291015625
user 1000 / 5000, time taken: 0.49506211280822754
user 2000 / 5000, time taken: 0.4973008632659912
user 3000 / 5000, time taken: 0.4910469055175781
user 4000 / 5000, time taken: 0.4813120365142822
Day 12, actual_clicks_reward: 1157.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 77954.2352093464, max_watch_duration_reward: 102811.97076939308
agent name:  WeightedPointWiseModelAgent
model parameters:  <generator object Module.parameters at 0x1439a36d0>
actual_clicks_reward (rounded):  14223.0
max_clicks_reward (rounded):  16497.87
actual_watch_duration_reward (rounded):  966277.23
max_watch_duration_reward (rounded):  1336555.62
agent name:  PointWiseModelAgent
user 0 / 5000, time taken: 0.0008738040924072266
user 1000 / 5000, time taken: 0.027846097946166992
user 2000 / 5000, time taken: 0.030336856842041016
user 3000 / 5000, time taken: 0.0313417911529541
user 4000 / 5000, time taken: 0.02815389633178711
Day 0, actual_clicks_reward: 1094.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 74319.1760563268, max_watch_duration_reward: 102811.97076939308
user 0 / 5000, time taken: 0.0007939338684082031
user 1000 / 5000, time taken: 0.028283119201660156
user 2000 / 5000, time taken: 0.027361154556274414
user 3000 / 5000, time taken: 0.027861833572387695
user 4000 / 5000, time taken: 0.027271270751953125
Day 1, actual_clicks_reward: 1092.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 71652.47198878355, max_watch_duration_reward: 102811.97076939308
user 0 / 5000, time taken: 0.0007898807525634766
user 1000 / 5000, time taken: 0.02716803550720215
user 2000 / 5000, time taken: 0.02707505226135254
user 3000 / 5000, time taken: 0.02794337272644043
user 4000 / 5000, time taken: 0.02773308753967285
Day 2, actual_clicks_reward: 1147.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 76025.54703572801, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 29904, Loss per data point: 0.01798010040363601
Epoch 10, data points: 29904, Loss per data point: 0.01134348799982305
Epoch 20, data points: 29904, Loss per data point: 0.011125928154509213
Epoch 30, data points: 29904, Loss per data point: 0.011033565963286092
Epoch 40, data points: 29904, Loss per data point: 0.010992396311209586
Epoch 50, data points: 29904, Loss per data point: 0.010962984286978195
Epoch 60, data points: 29904, Loss per data point: 0.010950347237984579
Epoch 70, data points: 29904, Loss per data point: 0.01094152449035729
Epoch 80, data points: 29904, Loss per data point: 0.010944016884968539
Epoch 90, data points: 29904, Loss per data point: 0.010941536053158084
Training completed
user 0 / 5000, time taken: 0.000125885009765625
user 1000 / 5000, time taken: 0.46192216873168945
user 2000 / 5000, time taken: 0.46379518508911133
user 3000 / 5000, time taken: 0.45006608963012695
user 4000 / 5000, time taken: 0.46170902252197266
Day 3, actual_clicks_reward: 923.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 53247.845241371964, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 39910, Loss per data point: 0.011744495918654584
Epoch 10, data points: 39910, Loss per data point: 0.01065787030222929
Epoch 20, data points: 39910, Loss per data point: 0.010614404163692744
Epoch 30, data points: 39910, Loss per data point: 0.01060701113178359
Epoch 40, data points: 39910, Loss per data point: 0.010616983689668333
Epoch 50, data points: 39910, Loss per data point: 0.01061480492334771
Epoch 60, data points: 39910, Loss per data point: 0.010599239971428042
Epoch 70, data points: 39910, Loss per data point: 0.010598104413896537
Epoch 80, data points: 39910, Loss per data point: 0.010597176731670748
Epoch 90, data points: 39910, Loss per data point: 0.010603377804723906
Training completed
user 0 / 5000, time taken: 0.00011086463928222656
user 1000 / 5000, time taken: 0.4454348087310791
user 2000 / 5000, time taken: 0.456866979598999
user 3000 / 5000, time taken: 0.4606897830963135
user 4000 / 5000, time taken: 0.4498908519744873
Day 4, actual_clicks_reward: 911.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 50636.75179012695, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 49939, Loss per data point: 0.010785305571076523
Epoch 10, data points: 49939, Loss per data point: 0.010559351678144186
Epoch 20, data points: 49939, Loss per data point: 0.010462656785455025
Epoch 30, data points: 49939, Loss per data point: 0.010417863693644114
Epoch 40, data points: 49939, Loss per data point: 0.010402127723233711
Epoch 50, data points: 49939, Loss per data point: 0.010393060356502087
Epoch 60, data points: 49939, Loss per data point: 0.010391371058683454
Epoch 70, data points: 49939, Loss per data point: 0.010385065818323973
Epoch 80, data points: 49939, Loss per data point: 0.010385398835659304
Epoch 90, data points: 49939, Loss per data point: 0.010384105493403203
Training completed
user 0 / 5000, time taken: 0.00012493133544921875
user 1000 / 5000, time taken: 0.4441719055175781
user 2000 / 5000, time taken: 0.453747034072876
user 3000 / 5000, time taken: 0.46223020553588867
user 4000 / 5000, time taken: 0.4596409797668457
Day 5, actual_clicks_reward: 969.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 62833.960134324116, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 59982, Loss per data point: 0.01034516678440925
Epoch 10, data points: 59982, Loss per data point: 0.010321000315725202
Epoch 20, data points: 59982, Loss per data point: 0.010314070127042621
Epoch 30, data points: 59982, Loss per data point: 0.010307819284688739
Epoch 40, data points: 59982, Loss per data point: 0.01030791957115313
Epoch 50, data points: 59982, Loss per data point: 0.010303235986288921
Epoch 60, data points: 59982, Loss per data point: 0.010303347481168174
Epoch 70, data points: 59982, Loss per data point: 0.01030093278304979
Epoch 80, data points: 59982, Loss per data point: 0.010300291758979023
Epoch 90, data points: 59982, Loss per data point: 0.010299622298190269
Training completed
user 0 / 5000, time taken: 0.00011682510375976562
user 1000 / 5000, time taken: 0.4517679214477539
user 2000 / 5000, time taken: 0.481701135635376
user 3000 / 5000, time taken: 0.45499420166015625
user 4000 / 5000, time taken: 0.44325804710388184
Day 6, actual_clicks_reward: 1040.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 48835.44540275339, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 69950, Loss per data point: 0.010321473483850992
Epoch 10, data points: 69950, Loss per data point: 0.010320457405623068
Epoch 20, data points: 69950, Loss per data point: 0.010319500966976165
Epoch 30, data points: 69950, Loss per data point: 0.010319208713665104
Epoch 40, data points: 69950, Loss per data point: 0.010318625010470137
Epoch 50, data points: 69950, Loss per data point: 0.010318220950838836
Epoch 60, data points: 69950, Loss per data point: 0.01031807024236915
Epoch 70, data points: 69950, Loss per data point: 0.010317713275306816
Epoch 80, data points: 69950, Loss per data point: 0.010317448655608043
Epoch 90, data points: 69950, Loss per data point: 0.01031735099612431
Training completed
user 0 / 5000, time taken: 0.0002181529998779297
user 1000 / 5000, time taken: 0.47592806816101074
user 2000 / 5000, time taken: 0.4512052536010742
user 3000 / 5000, time taken: 0.45043015480041504
user 4000 / 5000, time taken: 0.45534801483154297
Day 7, actual_clicks_reward: 1038.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 76587.11366830872, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 79922, Loss per data point: 0.010335134141649983
Epoch 10, data points: 79922, Loss per data point: 0.010335112379544615
Epoch 20, data points: 79922, Loss per data point: 0.010334833825323061
Epoch 30, data points: 79922, Loss per data point: 0.010333934664641983
Epoch 40, data points: 79922, Loss per data point: 0.010332468242118411
Epoch 50, data points: 79922, Loss per data point: 0.010332351043931876
Epoch 60, data points: 79922, Loss per data point: 0.010333517333218793
Epoch 70, data points: 79922, Loss per data point: 0.010332116728942615
Epoch 80, data points: 79922, Loss per data point: 0.010333331283862901
Epoch 90, data points: 79922, Loss per data point: 0.010333149430294545
Training completed
user 0 / 5000, time taken: 0.0001010894775390625
user 1000 / 5000, time taken: 0.4609661102294922
user 2000 / 5000, time taken: 0.4530348777770996
user 3000 / 5000, time taken: 0.4534163475036621
user 4000 / 5000, time taken: 0.4489569664001465
Day 8, actual_clicks_reward: 1117.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 72450.82539150733, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 90054, Loss per data point: 0.010392661840067763
Epoch 10, data points: 90054, Loss per data point: 0.010389105134481888
Epoch 20, data points: 90054, Loss per data point: 0.010388907711884008
Epoch 30, data points: 90054, Loss per data point: 0.010388831548821503
Epoch 40, data points: 90054, Loss per data point: 0.01039554601372669
Epoch 50, data points: 90054, Loss per data point: 0.010388413060810701
Epoch 60, data points: 90054, Loss per data point: 0.010388275553443238
Epoch 70, data points: 90054, Loss per data point: 0.01038813202407331
Epoch 80, data points: 90054, Loss per data point: 0.010391684467917817
Epoch 90, data points: 90054, Loss per data point: 0.010387884118567196
Training completed
user 0 / 5000, time taken: 9.703636169433594e-05
user 1000 / 5000, time taken: 0.45660996437072754
user 2000 / 5000, time taken: 0.4551210403442383
user 3000 / 5000, time taken: 0.44815993309020996
user 4000 / 5000, time taken: 0.4465470314025879
Day 9, actual_clicks_reward: 1072.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 70473.28580147435, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 99976, Loss per data point: 0.010421014214190156
Epoch 10, data points: 99976, Loss per data point: 0.010418507506829591
Epoch 20, data points: 99976, Loss per data point: 0.010418299311482688
Epoch 30, data points: 99976, Loss per data point: 0.010418116426915276
Epoch 40, data points: 99976, Loss per data point: 0.010419957595976094
Epoch 50, data points: 99976, Loss per data point: 0.010417798640231943
Epoch 60, data points: 99976, Loss per data point: 0.010417663658152101
Epoch 70, data points: 99976, Loss per data point: 0.010417489564026739
Epoch 80, data points: 99976, Loss per data point: 0.01041736910154679
Epoch 90, data points: 99976, Loss per data point: 0.010417054041461763
Training completed
user 0 / 5000, time taken: 0.0002808570861816406
user 1000 / 5000, time taken: 0.46361398696899414
user 2000 / 5000, time taken: 0.44182300567626953
user 3000 / 5000, time taken: 0.43907999992370605
user 4000 / 5000, time taken: 0.4384791851043701
Day 10, actual_clicks_reward: 1137.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 67079.6928281112, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 109959, Loss per data point: 0.010479060817111101
Epoch 10, data points: 109959, Loss per data point: 0.010478881241850067
Epoch 20, data points: 109959, Loss per data point: 0.01047657847993702
Epoch 30, data points: 109959, Loss per data point: 0.010476403411450938
Epoch 40, data points: 109959, Loss per data point: 0.010478265772356173
Epoch 50, data points: 109959, Loss per data point: 0.010475998957720944
Epoch 60, data points: 109959, Loss per data point: 0.010475774771804523
Epoch 70, data points: 109959, Loss per data point: 0.01047777559727712
Epoch 80, data points: 109959, Loss per data point: 0.010475182656325887
Epoch 90, data points: 109959, Loss per data point: 0.010474826042385045
Training completed
user 0 / 5000, time taken: 0.00010609626770019531
user 1000 / 5000, time taken: 0.49047017097473145
user 2000 / 5000, time taken: 0.476269006729126
user 3000 / 5000, time taken: 0.4708540439605713
user 4000 / 5000, time taken: 0.45893287658691406
Day 11, actual_clicks_reward: 1123.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 62612.46386108364, max_watch_duration_reward: 102811.97076939308
Epoch 0, data points: 120056, Loss per data point: 0.010511299592319995
Epoch 10, data points: 120056, Loss per data point: 0.010511073318604305
Epoch 20, data points: 120056, Loss per data point: 0.010510490139078878
Epoch 30, data points: 120056, Loss per data point: 0.010510466153566307
Epoch 40, data points: 120056, Loss per data point: 0.010510467157187862
Epoch 50, data points: 120056, Loss per data point: 0.010509922151710285
Epoch 60, data points: 120056, Loss per data point: 0.010510306320938039
Epoch 70, data points: 120056, Loss per data point: 0.010509768028715576
Epoch 80, data points: 120056, Loss per data point: 0.01050944067264724
Epoch 90, data points: 120056, Loss per data point: 0.010509655711597845
Training completed
user 0 / 5000, time taken: 8.106231689453125e-05
user 1000 / 5000, time taken: 0.4936258792877197
user 2000 / 5000, time taken: 0.42119789123535156
user 3000 / 5000, time taken: 0.4232211112976074
user 4000 / 5000, time taken: 0.4223039150238037
Day 12, actual_clicks_reward: 1155.0, max_clicks_reward: 1269.067059739562, actual_watch_duration_reward: 66326.88286137271, max_watch_duration_reward: 102811.97076939308
agent name:  PointWiseModelAgent
model parameters:  <generator object Module.parameters at 0x113991c80>
actual_clicks_reward (rounded):  13818.0
max_clicks_reward (rounded):  16497.87
actual_watch_duration_reward (rounded):  853081.46
